age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,duration
31,M,Other,25 - 45,Low,Male,5,0.0,2,0,1.2955324074074075
53,M,African-American,Greater than 45,Medium,Male,13,-1.0,5,0,1.8260300925925925
43,F,African-American,25 - 45,Medium,Female,6,0.0,7,0,0.1595486111111111
34,F,African-American,25 - 45,Low,Male,0,-3.0,1,0,1.108310185185185
27,F,Caucasian,25 - 45,Medium,Female,2,0.0,5,1,0.018310185185185186
51,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,5.81582175925926
26,M,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,0.9993981481481482
47,F,African-American,Greater than 45,Medium,Male,5,-1.0,6,0,2.1449421296296296
22,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0.9041087962962963
36,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,1.0164467592592592
36,M,Hispanic,25 - 45,Low,Female,1,0.0,3,0,1.3907060185185185
41,F,Caucasian,25 - 45,Low,Male,4,-3.0,3,1,0.8486689814814815
25,M,African-American,25 - 45,Medium,Male,6,-1.0,6,0,0.7690856481481482
31,F,Hispanic,25 - 45,Low,Female,2,-1.0,3,1,1.105949074074074
33,M,Caucasian,25 - 45,Low,Male,0,-2.0,1,0,0.9688541666666667
44,F,Caucasian,25 - 45,Low,Female,3,0.0,2,1,11.214930555555556
46,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,1,0.8169212962962963
28,F,African-American,25 - 45,Low,Female,1,-1.0,2,0,0.7979861111111111
28,F,African-American,25 - 45,Medium,Male,5,-1.0,5,1,170.95424768518518
66,F,African-American,Greater than 45,Low,Male,5,-1.0,2,1,0.6751273148148148
20,M,Caucasian,Less than 25,Low,Male,0,0.0,3,0,-0.14560185185185184
27,F,African-American,25 - 45,Low,Male,2,-1.0,3,0,0.85
24,F,Other,Less than 25,Low,Female,0,-1.0,4,0,1.2068402777777778
25,F,African-American,25 - 45,Low,Male,3,-1.0,3,1,5.806550925925926
39,F,African-American,25 - 45,Medium,Female,1,7.0,5,0,62.73736111111111
41,F,African-American,25 - 45,Low,Female,7,0.0,4,1,1.1189351851851852
26,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,1.056099537037037
25,M,African-American,25 - 45,Medium,Male,2,-27.0,5,1,0.886261574074074
55,M,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0.597037037037037
22,F,African-American,Less than 25,High,Male,2,0.0,9,1,6.151342592592592
29,M,Other,25 - 45,Low,Female,2,0.0,2,1,-0.1504398148148148
25,F,African-American,25 - 45,High,Male,7,0.0,9,1,0.16302083333333334
50,F,Hispanic,Greater than 45,Low,Male,5,-1.0,1,1,3.911423611111111
20,M,Caucasian,Less than 25,Medium,Female,0,-1.0,6,1,0.8571064814814815
56,M,Caucasian,Greater than 45,Medium,Male,5,-1.0,7,1,0.8551273148148149
25,F,African-American,25 - 45,High,Male,5,-1.0,8,1,0.9776157407407408
48,F,African-American,Greater than 45,Low,Female,1,-1.0,1,0,0.7231365740740741
21,F,African-American,Less than 25,High,Male,1,-1.0,9,0,1.8442013888888888
31,M,Caucasian,25 - 45,Low,Male,2,0.0,1,1,33.67721064814815
35,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0.1466087962962963
25,M,Hispanic,25 - 45,Medium,Male,6,-1.0,7,1,39.97607638888889
34,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,0.9034606481481482
32,F,African-American,25 - 45,Medium,Male,0,-1.0,7,0,24.687650462962964
31,F,African-American,25 - 45,Low,Female,1,0.0,3,1,33.6584375
44,M,Hispanic,25 - 45,Low,Female,0,-1.0,1,0,1.347326388888889
31,M,African-American,25 - 45,Medium,Male,11,0.0,7,1,1.0507638888888888
28,M,African-American,25 - 45,Low,Male,3,-1.0,2,1,8.135300925925925
27,F,African-American,25 - 45,High,Female,10,-1.0,9,1,14.938842592592593
24,F,African-American,Less than 25,High,Male,0,-1.0,9,1,6.763506944444444
49,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.9638541666666667
40,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0.11878472222222222
22,M,African-American,Less than 25,Medium,Male,4,-12.0,6,0,0.8464930555555555
28,F,African-American,25 - 45,Low,Male,5,-1.0,2,1,3.145590277777778
24,F,African-American,Less than 25,Medium,Male,2,-1.0,6,1,0.9574189814814815
49,M,Caucasian,Greater than 45,Low,Male,1,-26.0,1,0,0.8858449074074074
33,M,Caucasian,25 - 45,Medium,Male,0,-1.0,7,1,23.972939814814815
44,F,Caucasian,25 - 45,Medium,Male,0,-1.0,7,1,21.125405092592594
41,F,African-American,25 - 45,Medium,Male,12,0.0,6,1,0.22150462962962963
46,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.0448032407407408
57,M,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0.9986226851851852
32,F,African-American,25 - 45,High,Male,0,0.0,9,0,0.0496875
36,M,African-American,25 - 45,High,Male,1,-1.0,9,0,1.1663310185185185
30,M,African-American,25 - 45,High,Male,1,-1.0,8,0,0.9891550925925926
28,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,5.19474537037037
31,M,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,0.8249884259259259
29,F,African-American,25 - 45,High,Male,8,-1.0,10,1,6.9444791666666665
21,M,African-American,Less than 25,Medium,Male,1,-1.0,5,0,15.84431712962963
23,F,African-American,Less than 25,High,Male,5,24.0,8,1,1.049375
27,M,Other,25 - 45,Low,Male,0,-1.0,1,0,0.9232986111111111
25,F,Caucasian,25 - 45,High,Male,4,-30.0,9,0,1.3252083333333333
49,F,African-American,Greater than 45,High,Female,25,-1.0,10,1,9.97857638888889
35,F,Other,25 - 45,Medium,Male,2,-1.0,5,0,0.8825925925925926
35,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,1,87.12350694444444
25,M,African-American,25 - 45,High,Female,1,-1.0,8,1,1.0270601851851853
32,M,Hispanic,25 - 45,Medium,Male,2,15.0,7,1,0.9043171296296296
35,F,African-American,25 - 45,Medium,Male,9,-1.0,6,0,1.173136574074074
32,M,African-American,25 - 45,High,Male,0,-1.0,9,0,0.9071296296296296
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,0,0.7854513888888889
23,F,African-American,Less than 25,High,Male,4,-1.0,10,0,31.026944444444446
26,M,African-American,25 - 45,High,Female,0,-1.0,8,0,1.2009722222222223
31,F,African-American,25 - 45,High,Male,9,0.0,8,1,0.2803587962962963
22,M,African-American,Less than 25,Low,Male,0,-1.0,4,1,1.1159375
20,F,Caucasian,Less than 25,High,Female,0,-1.0,8,1,18.985034722222224
24,F,African-American,Less than 25,Low,Male,1,-1.0,3,0,0.6955902777777778
37,M,African-American,25 - 45,Medium,Male,0,-1.0,7,0,0.8296296296296296
29,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,1.0432291666666667
34,F,Other,25 - 45,Low,Male,0,-2.0,2,0,2.000509259259259
29,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,1.2288310185185185
49,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,0.8983796296296296
31,F,African-American,25 - 45,Low,Male,2,-1.0,2,0,0.919525462962963
59,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.6013657407407408
39,M,African-American,25 - 45,Low,Male,2,-1.0,1,1,1.1736111111111112
23,F,African-American,Less than 25,Medium,Male,1,-1.0,5,0,0.9417245370370371
27,F,African-American,25 - 45,Low,Male,3,-1.0,1,1,0.9698148148148148
22,F,African-American,Less than 25,High,Male,1,-1.0,9,0,4.8377083333333335
21,F,Caucasian,Less than 25,High,Male,0,-1.0,9,1,0.8546643518518519
36,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0.8312962962962963
30,F,African-American,25 - 45,Medium,Male,10,-8.0,6,1,7.183784722222223
31,M,Caucasian,25 - 45,Medium,Male,3,0.0,7,0,0.13436342592592593
29,M,Hispanic,25 - 45,Low,Female,0,-3.0,3,0,0.9039699074074075
47,M,Other,Greater than 45,Low,Male,5,-1.0,1,1,0.8818287037037037
26,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,1.9781712962962963
24,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,0.781724537037037
43,F,Other,25 - 45,Low,Male,1,-3.0,1,0,0.9070486111111111
27,F,African-American,25 - 45,High,Male,11,-1.0,9,0,3.1497337962962964
28,F,Caucasian,25 - 45,Low,Male,4,-1.0,4,0,190.0354861111111
33,F,Other,25 - 45,Low,Female,0,-1.0,2,0,0.8560532407407407
54,F,Caucasian,Greater than 45,Low,Male,3,-1.0,3,1,8.94587962962963
57,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.2386574074074075
30,F,African-American,25 - 45,Low,Male,2,-1.0,2,0,16.184733796296296
27,M,Other,25 - 45,Low,Male,0,-1.0,1,0,1.132789351851852
31,F,African-American,25 - 45,High,Female,4,0.0,8,0,0.7885763888888889
29,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0.8581481481481481
29,M,Hispanic,25 - 45,Low,Female,0,-2.0,2,1,1.1488078703703704
33,M,Hispanic,25 - 45,Low,Male,2,-5.0,3,0,4.426377314814815
22,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,1.0322106481481481
35,M,African-American,25 - 45,High,Male,0,-1.0,8,1,1.7352546296296296
29,F,African-American,25 - 45,Low,Male,2,-1.0,1,1,1.4922800925925925
30,F,African-American,25 - 45,Medium,Male,14,-1.0,7,1,5.980567129629629
27,F,African-American,25 - 45,High,Male,2,-1.0,10,1,0.8727546296296296
63,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0.8215509259259259
27,F,African-American,25 - 45,Medium,Male,6,-1.0,5,1,0.6762268518518518
34,M,Other,25 - 45,Low,Male,3,-1.0,2,0,0.8471180555555555
36,F,Caucasian,25 - 45,High,Male,0,-1.0,8,1,37.2580787037037
21,F,African-American,Less than 25,High,Male,0,-1.0,8,0,1.0863773148148148
23,F,Caucasian,Less than 25,Low,Male,1,-1.0,3,0,1.2909722222222222
40,F,African-American,25 - 45,Low,Male,1,-1.0,3,0,75.8475462962963
30,M,African-American,25 - 45,Medium,Male,3,-1.0,5,1,1.9068981481481482
41,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,1.8498263888888888
56,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0.3848611111111111
23,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,1.2137962962962963
61,M,African-American,Greater than 45,Low,Male,14,-1.0,2,1,1.0094444444444444
22,F,Hispanic,Less than 25,Medium,Male,0,-1.0,7,1,10.283090277777777
20,F,African-American,Less than 25,Medium,Male,0,-1.0,6,1,1.9055439814814814
49,F,Caucasian,Greater than 45,Low,Male,2,-1.0,1,1,91.16541666666667
31,F,African-American,25 - 45,Medium,Male,6,-1.0,6,0,25.92388888888889
50,F,African-American,Greater than 45,Medium,Male,7,-1.0,5,1,1.8940625
31,M,African-American,25 - 45,Low,Female,3,-1.0,2,1,0.5439467592592593
32,F,African-American,25 - 45,High,Male,4,-1.0,10,0,3.9774074074074073
44,F,African-American,25 - 45,Low,Male,0,-1.0,1,1,0.6770717592592592
56,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,1.0453587962962962
62,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0.22248842592592594
43,F,African-American,25 - 45,Low,Male,3,-1.0,1,1,1.1333333333333333
24,M,African-American,Less than 25,Low,Female,1,0.0,4,1,0.2045949074074074
41,F,African-American,25 - 45,High,Male,13,-1.0,10,1,0.6554282407407407
23,M,Caucasian,Less than 25,Medium,Male,0,-1.0,5,0,0.707962962962963
53,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,0.9806481481481482
67,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,42.07957175925926
38,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,1.095960648148148
40,F,Other,25 - 45,Low,Male,1,-1.0,1,0,1.1957407407407408
20,F,African-American,Less than 25,Medium,Male,0,0.0,6,1,0.880625
45,F,Other,Greater than 45,Low,Female,1,-1.0,1,0,2.0069444444444446
29,M,African-American,25 - 45,High,Male,3,-1.0,8,1,60.23150462962963
32,M,Hispanic,25 - 45,Low,Male,0,0.0,2,0,0.1237037037037037
34,F,Caucasian,25 - 45,Low,Female,0,-2.0,2,1,0.8842476851851852
39,F,Other,25 - 45,Low,Female,0,-1.0,1,0,1.0617824074074074
29,F,African-American,25 - 45,Low,Male,0,0.0,2,0,1.2163310185185185
46,F,African-American,Greater than 45,Low,Male,4,-8.0,1,0,8.320127314814815
31,M,African-American,25 - 45,High,Male,9,-1.0,8,1,27.037175925925926
24,M,African-American,Less than 25,Low,Male,1,-13.0,2,0,0.226875
28,F,African-American,25 - 45,Low,Male,1,0.0,1,1,0.33358796296296295
25,M,African-American,25 - 45,Low,Female,0,-1.0,4,1,1.772199074074074
24,M,African-American,Less than 25,Medium,Female,0,-1.0,6,0,1.0291435185185185
29,F,Other,25 - 45,Medium,Male,5,-1.0,6,0,258.16106481481484
28,F,Hispanic,25 - 45,High,Male,3,-1.0,8,1,165.20546296296297
36,F,Caucasian,25 - 45,Low,Male,1,-2.0,2,0,0.800162037037037
25,M,African-American,25 - 45,Medium,Male,2,0.0,6,1,2.868333333333333
29,F,Caucasian,25 - 45,Low,Male,0,0.0,1,0,13.990682870370371
26,F,Caucasian,25 - 45,High,Female,1,-1.0,9,0,3.040300925925926
23,F,African-American,Less than 25,High,Male,3,-1.0,9,1,1.8716319444444445
20,F,Other,Less than 25,High,Male,1,-1.0,10,1,35.99050925925926
32,F,African-American,25 - 45,Medium,Male,4,-1.0,6,1,1.0049884259259259
29,F,Hispanic,25 - 45,Low,Male,1,0.0,1,0,2.0097337962962962
26,F,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,0.8759837962962963
35,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,0.8668865740740741
23,M,African-American,Less than 25,Low,Male,0,-2.0,4,1,0.9823726851851852
46,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0.15792824074074074
41,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,1.0134722222222223
22,M,Caucasian,Less than 25,Medium,Male,0,0.0,6,1,0.1283101851851852
27,M,African-American,25 - 45,Medium,Male,7,-1.0,7,1,27.68865740740741
38,M,Other,25 - 45,Low,Female,0,-1.0,1,0,1.3619907407407408
24,F,African-American,Less than 25,Medium,Female,1,26.0,6,1,0.9235532407407407
27,F,African-American,25 - 45,High,Male,10,-1.0,9,1,1.1777083333333334
22,M,Caucasian,Less than 25,Medium,Male,1,-1.0,7,0,24.102916666666665
26,M,African-American,25 - 45,Medium,Male,3,-1.0,6,1,2.076701388888889
26,M,Caucasian,25 - 45,Medium,Male,7,-1.0,6,0,68.97024305555556
29,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,1.0077777777777779
42,F,African-American,25 - 45,High,Female,17,-8.0,10,1,8.017604166666667
30,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,0.8108101851851852
34,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,0.8225925925925925
23,M,Caucasian,Less than 25,Medium,Male,3,-1.0,7,0,1.0943865740740741
47,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0.8255092592592592
55,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,0,13.258888888888889
30,M,Hispanic,25 - 45,Low,Male,0,-1.0,3,0,1.3668981481481481
43,F,African-American,25 - 45,Medium,Male,2,0.0,7,0,-0.21828703703703703
45,F,African-American,Greater than 45,High,Male,38,-1.0,8,1,121.13236111111111
30,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,1.0103125
61,F,Caucasian,Greater than 45,Medium,Female,15,-10.0,6,0,0.6734490740740741
49,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.788125
49,M,African-American,Greater than 45,Low,Male,1,0.0,1,0,-0.10256944444444445
42,F,African-American,25 - 45,Low,Male,1,0.0,1,0,0.326400462962963
24,M,African-American,Less than 25,Medium,Male,1,-1.0,7,0,24.970046296296296
51,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.007835648148148
32,M,Hispanic,25 - 45,Medium,Male,6,-1.0,5,1,9.050358796296296
26,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,1,19.098553240740742
28,F,Caucasian,25 - 45,Low,Male,2,0.0,2,1,42.367037037037036
49,F,African-American,Greater than 45,Low,Male,2,-1.0,1,0,1.818113425925926
56,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,35.10010416666667
53,M,Caucasian,Greater than 45,Low,Male,8,-1.0,4,0,5.3767708333333335
27,M,Other,25 - 45,Low,Male,2,-1.0,2,1,1.8605092592592594
34,F,Hispanic,25 - 45,Medium,Male,17,-1.0,6,1,39.96478009259259
41,M,Caucasian,25 - 45,Low,Male,3,-1.0,1,0,0.815162037037037
45,F,African-American,Greater than 45,Low,Male,6,0.0,4,0,1.3612037037037037
21,F,African-American,Less than 25,High,Female,0,0.0,10,0,77.97393518518518
27,M,Caucasian,25 - 45,Low,Male,2,0.0,4,1,1.2100462962962963
21,F,African-American,Less than 25,Low,Male,0,-2.0,3,0,13.571435185185186
31,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,81.75640046296296
45,M,Hispanic,Greater than 45,Low,Female,0,0.0,1,0,1.1147106481481481
30,F,African-American,25 - 45,Medium,Male,8,-1.0,6,1,0.8486458333333333
43,M,Hispanic,25 - 45,Low,Male,1,-1.0,1,1,0.8339814814814814
23,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,0.6503935185185186
52,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0.7390625
48,M,African-American,Greater than 45,Low,Male,11,-1.0,4,1,56.09180555555555
51,M,African-American,Greater than 45,Low,Female,3,-1.0,2,0,0.9479166666666666
30,M,Caucasian,25 - 45,Low,Male,1,-4.0,2,1,1.1245023148148148
29,F,African-American,25 - 45,Low,Female,5,-9.0,4,1,8.928356481481481
44,F,African-American,25 - 45,Low,Female,0,0.0,1,0,0.15122685185185186
34,F,African-American,25 - 45,Medium,Male,12,0.0,6,1,1.186087962962963
25,F,Hispanic,25 - 45,Low,Female,0,0.0,4,0,0.22672453703703704
28,F,African-American,25 - 45,Medium,Male,5,-1.0,7,1,2.057233796296296
28,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,43.342453703703704
37,M,Other,25 - 45,Low,Male,0,-1.0,1,1,0.6231134259259259
34,F,Caucasian,25 - 45,Low,Female,0,-2.0,3,0,1.1645486111111112
23,M,African-American,Less than 25,Medium,Male,3,-1.0,7,1,9.075590277777778
71,M,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,0.13055555555555556
45,M,Caucasian,Greater than 45,Low,Male,2,0.0,1,0,0.24195601851851853
33,F,Native American,25 - 45,Medium,Female,5,-1.0,7,1,2.0541087962962963
29,M,African-American,25 - 45,Low,Male,0,0.0,1,0,1.1545833333333333
36,F,Hispanic,25 - 45,Low,Male,5,-2.0,2,0,0.9840972222222222
52,F,African-American,Greater than 45,Medium,Male,17,0.0,7,1,29.164074074074072
42,F,Hispanic,25 - 45,Low,Male,1,0.0,1,1,51.78547453703704
21,M,African-American,Less than 25,Medium,Male,0,-1.0,5,0,3.0035416666666666
29,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,1.014224537037037
54,M,Caucasian,Greater than 45,Low,Male,0,-4.0,1,0,1.161724537037037
27,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,0.9911689814814815
29,M,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0.7526157407407408
25,F,Hispanic,25 - 45,Medium,Female,14,-1.0,6,0,0.8643287037037037
62,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,1.1319212962962963
23,M,African-American,Less than 25,Medium,Female,2,-1.0,7,1,1.086261574074074
22,F,Other,Less than 25,Low,Male,1,-1.0,4,1,1.1855555555555555
65,F,Caucasian,Greater than 45,Low,Female,1,-11.0,1,0,1.6135069444444445
31,F,African-American,25 - 45,Medium,Male,15,-1.0,6,1,91.02173611111111
31,F,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0.8364467592592593
21,F,African-American,Less than 25,High,Male,0,-1.0,9,0,5.024131944444444
27,F,African-American,25 - 45,Medium,Male,17,0.0,7,1,1.1443865740740742
33,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,20.13310185185185
25,F,African-American,25 - 45,Medium,Male,3,-1.0,7,0,1.2190972222222223
39,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0.9108564814814815
29,M,African-American,25 - 45,High,Male,8,0.0,9,1,1.2380324074074074
27,F,African-American,25 - 45,High,Male,15,-1.0,10,1,48.84060185185185
42,F,Caucasian,25 - 45,Low,Female,0,-3.0,1,0,1.6541087962962964
21,F,Caucasian,Less than 25,High,Male,0,-1.0,9,0,0.5349189814814815
27,M,African-American,25 - 45,Medium,Male,5,-1.0,5,1,6.299513888888889
36,M,African-American,25 - 45,High,Male,2,-1.0,9,1,46.141041666666666
24,F,African-American,Less than 25,Low,Female,0,-1.0,4,1,0.9734837962962963
67,M,Caucasian,Greater than 45,Low,Female,0,-3.0,1,0,0.7555555555555555
29,F,Other,25 - 45,Low,Male,4,-1.0,2,1,3.1546412037037035
39,F,African-American,25 - 45,Low,Male,3,-1.0,4,1,34.202222222222225
41,M,Hispanic,25 - 45,Low,Male,1,-4.0,1,0,0.864386574074074
25,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,4.144050925925926
40,F,Caucasian,25 - 45,High,Male,8,-28.0,8,1,6.817685185185185
37,M,African-American,25 - 45,Low,Male,4,-1.0,4,1,1.1984375
42,F,African-American,25 - 45,High,Female,8,0.0,8,1,1.0864699074074073
26,F,African-American,25 - 45,High,Male,8,-1.0,9,1,1.0009722222222222
23,M,African-American,Less than 25,Medium,Male,1,0.0,6,0,178.05745370370371
31,M,Caucasian,25 - 45,Low,Female,1,-1.0,1,1,1.1977430555555555
26,F,Caucasian,25 - 45,Medium,Male,4,-1.0,7,1,2.035810185185185
51,M,Caucasian,Greater than 45,Low,Male,2,0.0,1,1,0.22018518518518518
67,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.8728472222222222
27,F,African-American,25 - 45,Medium,Male,10,-1.0,7,0,0.9898611111111111
26,M,Caucasian,25 - 45,Medium,Female,1,-1.0,6,0,1.0722800925925926
55,M,African-American,Greater than 45,Medium,Male,3,-1.0,5,1,69.8095949074074
31,F,Other,25 - 45,Low,Male,0,-1.0,3,0,67.58839120370371
28,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,0.9178472222222223
51,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0.16694444444444445
28,F,African-American,25 - 45,High,Male,13,-1.0,8,1,1.8295138888888889
22,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,1.6107060185185185
26,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,2.119571759259259
27,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,2.1137384259259258
32,M,African-American,25 - 45,Low,Male,5,-1.0,4,0,1.0120601851851851
36,F,African-American,25 - 45,Medium,Male,11,-1.0,6,1,36.00069444444444
27,M,African-American,25 - 45,Medium,Male,4,-1.0,6,0,1.6679745370370371
41,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,1.03
24,M,African-American,Less than 25,High,Male,12,-1.0,10,0,17.11664351851852
61,F,African-American,Greater than 45,Low,Male,11,-1.0,3,0,1.1188078703703703
29,F,Caucasian,25 - 45,Low,Female,3,0.0,3,0,0.24328703703703702
34,F,Caucasian,25 - 45,Low,Male,11,-1.0,4,0,1.3860416666666666
